subID,year,year2018,age_2018,age_2018.c,age_engagement,rank,ave_rank,hours.btw,hours.wtn,hours.btw.c,hours.wtn.c,hours_cat
S080,2012,-6,19,3.14,2,249,174.25,6.294875,5.819875,-0.129824867,-0.475,low
S080,2013,-5,19,3.14,2,232,174.25,6.294875,6.219875,-0.129824867,-0.075,low
S080,2014,-4,19,3.14,2,171,174.25,6.294875,6.679875,-0.129824867,0.385,low
S080,2015,-3,19,3.14,2,153,174.25,6.294875,6.319875,-0.129824867,0.025,low
S080,2016,-2,19,3.14,2,157,174.25,6.294875,6.869875,-0.129824867,0.575,low
S080,2017,-1,19,3.14,2,130,174.25,6.294875,6.519875,-0.129824867,0.225,low
S080,2018,0,19,3.14,2,75,174.25,6.294875,6.529875,-0.129824867,0.235,low
S081,2010,-8,16,0.14,2,NA,97.4,7.8544,NA,1.429700133,NA,highest
S081,2011,-7,16,0.14,2,NA,97.4,7.8544,NA,1.429700133,NA,highest
S081,2012,-6,16,0.14,2,NA,97.4,7.8544,NA,1.429700133,NA,highest
S081,2013,-5,16,0.14,2,NA,97.4,7.8544,NA,1.429700133,NA,highest
S081,2014,-4,16,0.14,2,123,97.4,7.8544,7.4464,1.429700133,-0.408,highest
S081,2015,-3,16,0.14,2,113,97.4,7.8544,6.9464,1.429700133,-0.908,highest
S081,2016,-2,16,0.14,2,82,97.4,7.8544,8.3064,1.429700133,0.452,highest
S081,2017,-1,16,0.14,2,85,97.4,7.8544,8.5064,1.429700133,0.652,highest
S081,2018,0,16,0.14,2,84,97.4,7.8544,8.0664,1.429700133,0.212,highest
S082,2010,-8,16,0.14,2,NA,127.2,6.9534,NA,0.528700133,NA,high
S082,2011,-7,16,0.14,2,NA,127.2,6.9534,NA,0.528700133,NA,high
S082,2012,-6,16,0.14,2,NA,127.2,6.9534,NA,0.528700133,NA,high
S082,2013,-5,16,0.14,2,NA,127.2,6.9534,NA,0.528700133,NA,high
S082,2014,-4,16,0.14,2,170,127.2,6.9534,6.6834,0.528700133,-0.27,high
S082,2015,-3,16,0.14,2,160,127.2,6.9534,6.5634,0.528700133,-0.39,high
S082,2016,-2,16,0.14,2,147,127.2,6.9534,5.9934,0.528700133,-0.96,high
S082,2017,-1,16,0.14,2,91,127.2,6.9534,7.6534,0.528700133,0.7,high
S082,2018,0,16,0.14,2,68,127.2,6.9534,7.8734,0.528700133,0.92,high
S083,2010,-8,18,2.14,3,NA,110.43,7.623285714,NA,1.198585847,NA,highest
S083,2011,-7,18,2.14,3,NA,110.43,7.623285714,NA,1.198585847,NA,highest
S083,2012,-6,18,2.14,3,132,110.43,7.623285714,6.903285714,1.198585847,-0.72,highest
S083,2013,-5,18,2.14,3,140,110.43,7.623285714,6.783285714,1.198585847,-0.84,highest
S083,2014,-4,18,2.14,3,105,110.43,7.623285714,8.363285714,1.198585847,0.74,highest
S083,2015,-3,18,2.14,3,125,110.43,7.623285714,7.483285714,1.198585847,-0.14,highest
S083,2016,-2,18,2.14,3,126,110.43,7.623285714,7.613285714,1.198585847,-0.01,highest
S083,2017,-1,18,2.14,3,82,110.43,7.623285714,7.853285714,1.198585847,0.23,highest
S083,2018,0,18,2.14,3,63,110.43,7.623285714,8.363285714,1.198585847,0.74,highest
S085,2010,-8,18,2.14,2,NA,130.71,6.985571428,NA,0.560871561,NA,high
S085,2011,-7,18,2.14,2,NA,130.71,6.985571428,NA,0.560871561,NA,high
S085,2012,-6,18,2.14,2,225,130.71,6.985571428,6.601285714,0.560871561,-0.384285714,high
S085,2013,-5,18,2.14,2,177,130.71,6.985571428,6.381285714,0.560871561,-0.604285714,high
S085,2014,-4,18,2.14,2,164,130.71,6.985571428,6.631285714,0.560871561,-0.354285714,high
S085,2015,-3,18,2.14,2,122,130.71,6.985571428,7.111285714,0.560871561,0.125714286,high
S085,2016,-2,18,2.14,2,98,130.71,6.985571428,7.641285714,0.560871561,0.655714286,high
S085,2017,-1,18,2.14,2,77,130.71,6.985571428,7.261285714,0.560871561,0.275714286,high
S085,2018,0,18,2.14,2,52,130.71,6.985571428,7.271285714,0.560871561,0.285714286,high
S088,2010,-8,18,2.14,2,NA,104.57,7.456571428,NA,1.031871561,NA,highest
S088,2011,-7,18,2.14,2,NA,104.57,7.456571428,NA,1.031871561,NA,highest
S088,2012,-6,18,2.14,2,98,104.57,7.456571428,7.719428571,1.031871561,0.262857143,highest
S088,2013,-5,18,2.14,2,130,104.57,7.456571428,6.919428571,1.031871561,-0.537142857,highest
S088,2014,-4,18,2.14,2,118,104.57,7.456571428,7.129428571,1.031871561,-0.327142857,highest
S088,2015,-3,18,2.14,2,101,104.57,7.456571428,7.689428571,1.031871561,0.232857143,highest
S088,2016,-2,18,2.14,2,114,104.57,7.456571428,6.819428571,1.031871561,-0.637142857,highest
S088,2017,-1,18,2.14,2,98,104.57,7.456571428,8.189428571,1.031871561,0.732857143,highest
S088,2018,0,18,2.14,2,73,104.57,7.456571428,7.729428571,1.031871561,0.272857143,highest
S090,2010,-8,15,-0.86,3,NA,182.2,6.3344,NA,-0.090299867,NA,low
S090,2011,-7,15,-0.86,3,NA,182.2,6.3344,NA,-0.090299867,NA,low
S090,2012,-6,15,-0.86,3,NA,182.2,6.3344,NA,-0.090299867,NA,low
S090,2013,-5,15,-0.86,3,261,182.2,6.3344,5.8784,-0.090299867,-0.456,low
S090,2014,-4,15,-0.86,3,NA,182.2,6.3344,NA,-0.090299867,NA,low
S090,2015,-3,15,-0.86,3,257,182.2,6.3344,5.3984,-0.090299867,-0.936,low
S090,2016,-2,15,-0.86,3,182,182.2,6.3344,6.8984,-0.090299867,0.564,low
S090,2017,-1,15,-0.86,3,119,182.2,6.3344,7.0784,-0.090299867,0.744,low
S090,2018,0,15,-0.86,3,92,182.2,6.3344,6.4184,-0.090299867,0.084,low
S093,2010,-8,15,-0.86,2,NA,287,4.443,NA,-1.981699867,NA,lowest
S093,2011,-7,15,-0.86,2,NA,287,4.443,NA,-1.981699867,NA,lowest
S093,2012,-6,15,-0.86,2,NA,287,4.443,NA,-1.981699867,NA,lowest
S093,2013,-5,15,-0.86,2,NA,287,4.443,NA,-1.981699867,NA,lowest
S093,2014,-4,15,-0.86,2,NA,287,4.443,NA,-1.981699867,NA,lowest
S093,2015,-3,15,-0.86,2,323,287,4.443,3.9205,-1.981699867,-0.5225,lowest
S093,2016,-2,15,-0.86,2,354,287,4.443,4.2605,-1.981699867,-0.1825,lowest
S093,2017,-1,15,-0.86,2,284,287,4.443,5.0805,-1.981699867,0.6375,lowest
S093,2018,0,15,-0.86,2,187,287,4.443,4.5105,-1.981699867,0.0675,lowest
S095,2010,-8,14,-1.86,5,NA,147,6.7235,NA,0.298800133,NA,high
S095,2011,-7,14,-1.86,5,NA,147,6.7235,NA,0.298800133,NA,high
S095,2012,-6,14,-1.86,5,NA,147,6.7235,NA,0.298800133,NA,high
S095,2013,-5,14,-1.86,5,NA,147,6.7235,NA,0.298800133,NA,high
S095,2014,-4,14,-1.86,5,265,147,6.7235,5.8485,0.298800133,-0.875,high
S095,2015,-3,14,-1.86,5,NA,147,6.7235,NA,0.298800133,NA,high
S095,2016,-2,14,-1.86,5,133,147,6.7235,6.7685,0.298800133,0.045,high
S095,2017,-1,14,-1.86,5,122,147,6.7235,7.3885,0.298800133,0.665,high
S095,2018,0,14,-1.86,5,68,147,6.7235,6.8885,0.298800133,0.165,high
S096,2010,-8,15,-0.86,3,NA,105,7.7005,NA,1.275800133,NA,highest
S096,2011,-7,15,-0.86,3,NA,105,7.7005,NA,1.275800133,NA,highest
S096,2012,-6,15,-0.86,3,NA,105,7.7005,NA,1.275800133,NA,highest
S096,2013,-5,15,-0.86,3,NA,105,7.7005,NA,1.275800133,NA,highest
S096,2014,-4,15,-0.86,3,NA,105,7.7005,NA,1.275800133,NA,highest
S096,2015,-3,15,-0.86,3,138,105,7.7005,7.733,1.275800133,0.0325,highest
S096,2016,-2,15,-0.86,3,118,105,7.7005,7.503,1.275800133,-0.1975,highest
S096,2017,-1,15,-0.86,3,107,105,7.7005,6.853,1.275800133,-0.8475,highest
S096,2018,0,15,-0.86,3,57,105,7.7005,8.713,1.275800133,1.0125,highest
S097,2010,-8,15,-0.86,2,NA,138.5,6.8525,NA,0.427800133,NA,high
S097,2011,-7,15,-0.86,2,NA,138.5,6.8525,NA,0.427800133,NA,high
S097,2012,-6,15,-0.86,2,NA,138.5,6.8525,NA,0.427800133,NA,high
S097,2013,-5,15,-0.86,2,NA,138.5,6.8525,NA,0.427800133,NA,high
S097,2014,-4,15,-0.86,2,NA,138.5,6.8525,NA,0.427800133,NA,high
S097,2015,-3,15,-0.86,2,179,138.5,6.8525,6.5775,0.427800133,-0.275,high
S097,2016,-2,15,-0.86,2,166,138.5,6.8525,6.7275,0.427800133,-0.125,high
S097,2017,-1,15,-0.86,2,99,138.5,6.8525,6.9575,0.427800133,0.105,high
S097,2018,0,15,-0.86,2,110,138.5,6.8525,7.1475,0.427800133,0.295,high
S098,2010,-8,15,-0.86,1,NA,118.75,6.92425,NA,0.499550133,NA,high
S098,2011,-7,15,-0.86,1,NA,118.75,6.92425,NA,0.499550133,NA,high
S098,2012,-6,15,-0.86,1,NA,118.75,6.92425,NA,0.499550133,NA,high
S098,2013,-5,15,-0.86,1,NA,118.75,6.92425,NA,0.499550133,NA,high
S098,2014,-4,15,-0.86,1,NA,118.75,6.92425,NA,0.499550133,NA,high
S098,2015,-3,15,-0.86,1,163,118.75,6.92425,6.42175,0.499550133,-0.5025,high
S098,2016,-2,15,-0.86,1,156,118.75,6.92425,6.67175,0.499550133,-0.2525,high
S098,2017,-1,15,-0.86,1,91,118.75,6.92425,7.06175,0.499550133,0.1375,high
S098,2018,0,15,-0.86,1,65,118.75,6.92425,7.54175,0.499550133,0.6175,high
S101,2010,-8,14,-1.86,5,NA,275,5.148666667,NA,-1.2760332,NA,lowest
S101,2011,-7,14,-1.86,5,NA,275,5.148666667,NA,-1.2760332,NA,lowest
S101,2012,-6,14,-1.86,5,NA,275,5.148666667,NA,-1.2760332,NA,lowest
S101,2013,-5,14,-1.86,5,NA,275,5.148666667,NA,-1.2760332,NA,lowest
S101,2014,-4,14,-1.86,5,NA,275,5.148666667,NA,-1.2760332,NA,lowest
S101,2015,-3,14,-1.86,5,NA,275,5.148666667,NA,-1.2760332,NA,lowest
S101,2016,-2,14,-1.86,5,384,275,5.148666667,4.782,-1.2760332,-0.366666667,lowest
S101,2017,-1,14,-1.86,5,266,275,5.148666667,5.012,-1.2760332,-0.136666667,lowest
S101,2018,0,14,-1.86,5,175,275,5.148666667,5.652,-1.2760332,0.503333333,lowest
S102,2010,-8,15,-0.86,4,NA,193,6.0435,NA,-0.381199867,NA,low
S102,2011,-7,15,-0.86,4,NA,193,6.0435,NA,-0.381199867,NA,low
S102,2012,-6,15,-0.86,4,NA,193,6.0435,NA,-0.381199867,NA,low
S102,2013,-5,15,-0.86,4,NA,193,6.0435,NA,-0.381199867,NA,low
S102,2014,-4,15,-0.86,4,NA,193,6.0435,NA,-0.381199867,NA,low
S102,2015,-3,15,-0.86,4,272,193,6.0435,5.816,-0.381199867,-0.2275,low
S102,2016,-2,15,-0.86,4,202,193,6.0435,5.346,-0.381199867,-0.6975,low
S102,2017,-1,15,-0.86,4,168,193,6.0435,6.516,-0.381199867,0.4725,low
S102,2018,0,15,-0.86,4,130,193,6.0435,6.496,-0.381199867,0.4525,low
S103,2010,-8,15,-0.86,3,NA,167,6.133,NA,-0.291699867,NA,low
S103,2011,-7,15,-0.86,3,NA,167,6.133,NA,-0.291699867,NA,low
S103,2012,-6,15,-0.86,3,NA,167,6.133,NA,-0.291699867,NA,low
S103,2013,-5,15,-0.86,3,NA,167,6.133,NA,-0.291699867,NA,low
S103,2014,-4,15,-0.86,3,NA,167,6.133,NA,-0.291699867,NA,low
S103,2015,-3,15,-0.86,3,199,167,6.133,5.553,-0.291699867,-0.58,low
S103,2016,-2,15,-0.86,3,217,167,6.133,5.393,-0.291699867,-0.74,low
S103,2017,-1,15,-0.86,3,159,167,6.133,6.583,-0.291699867,0.45,low
S103,2018,0,15,-0.86,3,93,167,6.133,7.003,-0.291699867,0.87,low
S104,2010,-8,14,-1.86,5,NA,358.33,2.848333333,NA,-3.576366534,NA,lowest
S104,2011,-7,14,-1.86,5,NA,358.33,2.848333333,NA,-3.576366534,NA,lowest
S104,2012,-6,14,-1.86,5,NA,358.33,2.848333333,NA,-3.576366534,NA,lowest
S104,2013,-5,14,-1.86,5,NA,358.33,2.848333333,NA,-3.576366534,NA,lowest
S104,2014,-4,14,-1.86,5,NA,358.33,2.848333333,NA,-3.576366534,NA,lowest
S104,2015,-3,14,-1.86,5,NA,358.33,2.848333333,NA,-3.576366534,NA,lowest
S104,2016,-2,14,-1.86,5,391,358.33,2.848333333,2.168333333,-3.576366534,-0.68,lowest
S104,2017,-1,14,-1.86,5,416,358.33,2.848333333,2.798333333,-3.576366534,-0.05,lowest
S104,2018,0,14,-1.86,5,268,358.33,2.848333333,3.578333333,-3.576366534,0.73,lowest
S105,2010,-8,16,0.14,2,NA,136.6,6.6924,NA,0.267700133,NA,high
S105,2011,-7,16,0.14,2,NA,136.6,6.6924,NA,0.267700133,NA,high
S105,2012,-6,16,0.14,2,NA,136.6,6.6924,NA,0.267700133,NA,high
S105,2013,-5,16,0.14,2,NA,136.6,6.6924,NA,0.267700133,NA,high
S105,2014,-4,16,0.14,2,199,136.6,6.6924,5.8824,0.267700133,-0.81,high
S105,2015,-3,16,0.14,2,134,136.6,6.6924,6.6524,0.267700133,-0.04,high
S105,2016,-2,16,0.14,2,136,136.6,6.6924,7.3924,0.267700133,0.7,high
S105,2017,-1,16,0.14,2,116,136.6,6.6924,7.0124,0.267700133,0.32,high
S105,2018,0,16,0.14,2,98,136.6,6.6924,6.5224,0.267700133,-0.17,high
S106,2010,-8,15,-0.86,1.5,NA,207.25,5.6325,NA,-0.792199867,NA,lowest
S106,2011,-7,15,-0.86,1.5,NA,207.25,5.6325,NA,-0.792199867,NA,lowest
S106,2012,-6,15,-0.86,1.5,NA,207.25,5.6325,NA,-0.792199867,NA,lowest
S106,2013,-5,15,-0.86,1.5,NA,207.25,5.6325,NA,-0.792199867,NA,lowest
S106,2014,-4,15,-0.86,1.5,NA,207.25,5.6325,NA,-0.792199867,NA,lowest
S106,2015,-3,15,-0.86,1.5,289,207.25,5.6325,4.975,-0.792199867,-0.6575,lowest
S106,2016,-2,15,-0.86,1.5,214,207.25,5.6325,5.605,-0.792199867,-0.0275,lowest
S106,2017,-1,15,-0.86,1.5,165,207.25,5.6325,6.115,-0.792199867,0.4825,lowest
S106,2018,0,15,-0.86,1.5,161,207.25,5.6325,5.835,-0.792199867,0.2025,lowest
S107,2010,-8,14,-1.86,2,NA,198,4.951333333,NA,-1.473366534,NA,lowest
S107,2011,-7,14,-1.86,2,NA,198,4.951333333,NA,-1.473366534,NA,lowest
S107,2012,-6,14,-1.86,2,NA,198,4.951333333,NA,-1.473366534,NA,lowest
S107,2013,-5,14,-1.86,2,NA,198,4.951333333,NA,-1.473366534,NA,lowest
S107,2014,-4,14,-1.86,2,NA,198,4.951333333,NA,-1.473366534,NA,lowest
S107,2015,-3,14,-1.86,2,NA,198,4.951333333,NA,-1.473366534,NA,lowest
S107,2016,-2,14,-1.86,2,247,198,4.951333333,4.471333333,-1.473366534,-0.48,lowest
S107,2017,-1,14,-1.86,2,200,198,4.951333333,4.601333333,-1.473366534,-0.35,lowest
S107,2018,0,14,-1.86,2,147,198,4.951333333,5.781333333,-1.473366534,0.83,lowest
S109,2010,-8,15,-0.86,5,NA,282.25,4.4495,NA,-1.975199867,NA,lowest
S109,2011,-7,15,-0.86,5,NA,282.25,4.4495,NA,-1.975199867,NA,lowest
S109,2012,-6,15,-0.86,5,NA,282.25,4.4495,NA,-1.975199867,NA,lowest
S109,2013,-5,15,-0.86,5,NA,282.25,4.4495,NA,-1.975199867,NA,lowest
S109,2014,-4,15,-0.86,5,NA,282.25,4.4495,NA,-1.975199867,NA,lowest
S109,2015,-3,15,-0.86,5,382,282.25,4.4495,4.117,-1.975199867,-0.3325,lowest
S109,2016,-2,15,-0.86,5,320,282.25,4.4495,3.737,-1.975199867,-0.7125,lowest
S109,2017,-1,15,-0.86,5,233,282.25,4.4495,4.717,-1.975199867,0.2675,lowest
S109,2018,0,15,-0.86,5,194,282.25,4.4495,5.227,-1.975199867,0.7775,lowest
S110,2010,-8,17,1.14,3,NA,246.5,5.956,NA,-0.468699867,NA,low
S110,2011,-7,17,1.14,3,NA,246.5,5.956,NA,-0.468699867,NA,low
S110,2012,-6,17,1.14,3,NA,246.5,5.956,NA,-0.468699867,NA,low
S110,2013,-5,17,1.14,3,415,246.5,5.956,5.091,-0.468699867,-0.865,low
S110,2014,-4,17,1.14,3,376,246.5,5.956,5.121,-0.468699867,-0.835,low
S110,2015,-3,17,1.14,3,233,246.5,5.956,5.831,-0.468699867,-0.125,low
S110,2016,-2,17,1.14,3,176,246.5,5.956,6.581,-0.468699867,0.625,low
S110,2017,-1,17,1.14,3,150,246.5,5.956,6.661,-0.468699867,0.705,low
S110,2018,0,17,1.14,3,129,246.5,5.956,6.451,-0.468699867,0.495,low
S111,2010,-8,16,0.14,1,NA,101.4,6.9652,NA,0.540500133,NA,high
S111,2011,-7,16,0.14,1,NA,101.4,6.9652,NA,0.540500133,NA,high
S111,2012,-6,16,0.14,1,NA,101.4,6.9652,NA,0.540500133,NA,high
S111,2013,-5,16,0.14,1,NA,101.4,6.9652,NA,0.540500133,NA,high
S111,2014,-4,16,0.14,1,141,101.4,6.9652,6.5732,0.540500133,-0.392,high
S111,2015,-3,16,0.14,1,127,101.4,6.9652,6.4832,0.540500133,-0.482,high
S111,2016,-2,16,0.14,1,104,101.4,6.9652,6.8532,0.540500133,-0.112,high
S111,2017,-1,16,0.14,1,77,101.4,6.9652,7.2432,0.540500133,0.278,high
S111,2018,0,16,0.14,1,58,101.4,6.9652,7.6732,0.540500133,0.708,high
S112,2010,-8,16,0.14,1,NA,99.4,7.5564,NA,1.131700133,NA,highest
S112,2011,-7,16,0.14,1,NA,99.4,7.5564,NA,1.131700133,NA,highest
S112,2012,-6,16,0.14,1,NA,99.4,7.5564,NA,1.131700133,NA,highest
S112,2013,-5,16,0.14,1,NA,99.4,7.5564,NA,1.131700133,NA,highest
S112,2014,-4,16,0.14,1,151,99.4,7.5564,6.8864,1.131700133,-0.67,highest
S112,2015,-3,16,0.14,1,124,99.4,7.5564,7.2864,1.131700133,-0.27,highest
S112,2016,-2,16,0.14,1,92,99.4,7.5564,7.5164,1.131700133,-0.04,highest
S112,2017,-1,16,0.14,1,67,99.4,7.5564,7.9664,1.131700133,0.41,highest
S112,2018,0,16,0.14,1,63,99.4,7.5564,8.1264,1.131700133,0.57,highest
S113,2010,-8,18,2.14,5,NA,131.71,6.647285714,NA,0.222585847,NA,low
S113,2011,-7,18,2.14,5,NA,131.71,6.647285714,NA,0.222585847,NA,low
S113,2012,-6,18,2.14,5,174,131.71,6.647285714,6.673,0.222585847,0.025714286,low
S113,2013,-5,18,2.14,5,145,131.71,6.647285714,5.813,0.222585847,-0.834285714,low
S113,2014,-4,18,2.14,5,150,131.71,6.647285714,6.113,0.222585847,-0.534285714,low
S113,2015,-3,18,2.14,5,121,131.71,6.647285714,7.133,0.222585847,0.485714286,low
S113,2016,-2,18,2.14,5,139,131.71,6.647285714,5.853,0.222585847,-0.794285714,low
S113,2017,-1,18,2.14,5,82,131.71,6.647285714,7.623,0.222585847,0.975714286,low
S113,2018,0,18,2.14,5,111,131.71,6.647285714,7.323,0.222585847,0.675714286,low
S114,2010,-8,16,0.14,2,NA,80.2,7.5052,NA,1.080500133,NA,highest
S114,2011,-7,16,0.14,2,NA,80.2,7.5052,NA,1.080500133,NA,highest
S114,2012,-6,16,0.14,2,NA,80.2,7.5052,NA,1.080500133,NA,highest
S114,2013,-5,16,0.14,2,NA,80.2,7.5052,NA,1.080500133,NA,highest
S114,2014,-4,16,0.14,2,100,80.2,7.5052,7.0272,1.080500133,-0.478,highest
S114,2015,-3,16,0.14,2,96,80.2,7.5052,6.9972,1.080500133,-0.508,highest
S114,2016,-2,16,0.14,2,66,80.2,7.5052,7.9672,1.080500133,0.462,highest
S114,2017,-1,16,0.14,2,87,80.2,7.5052,7.1972,1.080500133,-0.308,highest
S114,2018,0,16,0.14,2,52,80.2,7.5052,8.3372,1.080500133,0.832,highest
S115,2010,-8,17,1.14,4,NA,169.17,6.579833333,NA,0.155133466,NA,low
S115,2011,-7,17,1.14,4,NA,169.17,6.579833333,NA,0.155133466,NA,low
S115,2012,-6,17,1.14,4,NA,169.17,6.579833333,NA,0.155133466,NA,low
S115,2013,-5,17,1.14,4,332,169.17,6.579833333,5.6165,0.155133466,-0.963333333,low
S115,2014,-4,17,1.14,4,219,169.17,6.579833333,6.2065,0.155133466,-0.373333333,low
S115,2015,-3,17,1.14,4,148,169.17,6.579833333,6.7765,0.155133466,0.196666667,low
S115,2016,-2,17,1.14,4,114,169.17,6.579833333,7.1265,0.155133466,0.546666667,low
S115,2017,-1,17,1.14,4,123,169.17,6.579833333,6.7565,0.155133466,0.176666667,low
S115,2018,0,17,1.14,4,79,169.17,6.579833333,6.9965,0.155133466,0.416666667,low
S116,2010,-8,17,1.14,3,NA,208.17,5.839166667,NA,-0.5855332,NA,lowest
S116,2011,-7,17,1.14,3,NA,208.17,5.839166667,NA,-0.5855332,NA,lowest
S116,2012,-6,17,1.14,3,NA,208.17,5.839166667,NA,-0.5855332,NA,lowest
S116,2013,-5,17,1.14,3,336,208.17,5.839166667,4.784166667,-0.5855332,-1.055,lowest
S116,2014,-4,17,1.14,3,221,208.17,5.839166667,5.004166667,-0.5855332,-0.835,lowest
S116,2015,-3,17,1.14,3,205,208.17,5.839166667,6.654166667,-0.5855332,0.815,lowest
S116,2016,-2,17,1.14,3,191,208.17,5.839166667,6.544166667,-0.5855332,0.705,lowest
S116,2017,-1,17,1.14,3,167,208.17,5.839166667,5.764166667,-0.5855332,-0.075,lowest
S116,2018,0,17,1.14,3,129,208.17,5.839166667,6.284166667,-0.5855332,0.445,lowest
S117,2010,-8,16,0.14,2,NA,135.4,7.2152,NA,0.790500133,NA,highest
S117,2011,-7,16,0.14,2,NA,135.4,7.2152,NA,0.790500133,NA,highest
S117,2012,-6,16,0.14,2,NA,135.4,7.2152,NA,0.790500133,NA,highest
S117,2013,-5,16,0.14,2,NA,135.4,7.2152,NA,0.790500133,NA,highest
S117,2014,-4,16,0.14,2,180,135.4,7.2152,6.5592,0.790500133,-0.656,highest
S117,2015,-3,16,0.14,2,147,135.4,7.2152,6.9192,0.790500133,-0.296,highest
S117,2016,-2,16,0.14,2,117,135.4,7.2152,7.9792,0.790500133,0.764,highest
